Apartment Name,City,Days since Post,Price,M² of Construction(Area),Price/M²,No of Bedrooms,Property Url
 Lujoso apartamento con 3 recamaras en Punta Pacifica,Punta Pacifica,Mid Post(30-90 days),"B/.685,000.00",306,"B/.2,238.56",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/lujoso-apartamento-con-3-recamaras-en-punta-pacifica/15833127?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Espaciosa y Moderna Unidad en Venta en Punta Pacifica,Punta Pacifica,Mid Post(30-90 days),"B/.360,000.00",217,"B/.1,658.98",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/espaciosa-y-moderna-unidad-en-venta-en-punta-pacifica/18158408?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Punta Pacifica 21-1918 ODV,Punta Pacifica,Mid Post(30-90 days),"B/.480,000.00",306,"B/.1,568.62",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-punta-pacifica-21-1918-odv/18318870?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Punta Pacifica 21-75 ODV,Punta Pacifica,Mid Post(30-90 days),"B/.480,000.00",269,"B/.1,784.38",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-punta-pacifica-21-75-odv/18319013?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Punta Pacifica Venta con Vista al Mar EP20-4746,Punta Pacifica,Mid Post(30-90 days),"B/.300,000.00",180,"B/.1,666.66",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-punta-pacifica-venta-con-vista-al-mar-ep20-4746/18326769?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Punta Pacifica Venta con Vista Directa al Mar EP21-2503,Punta Pacifica,Mid Post(30-90 days),"B/.350,000.00",207,"B/.1,690.82",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-punta-pacifica-venta-con-vista-directa-al-mar-ep21-2503/18326813?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Panama Pacifico 21-1023 MFK,Punta Pacifica,Mid Post(30-90 days),"B/.135,000.00",64.03,"B/.2,108.38",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-panama-pacifico-21-1023-mfk/18327371?q=number.50|keyword.Punta Pacifica&regionslug=prov-panama-ciudad-de-panama-punta-pacifica&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta Costa del Este PP20-1966,Costa Del Este,Recent Post(less than 30days),"B/.295,000.00",148,"B/.1,993.24",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-costa-del-este-pp20-1966/18488028?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Venta Apartamento Vista al Mar, Costa del Este, Ph Murano GM 21-3383",Costa Del Este,Recent Post(less than 30days),"B/.615,000.00",292,"B/.2,106.16",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-vista-al-mar-costa-del-este-ph-murano-gm-21-3383/18490356?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA APARTAMENTO TOP TOWER,Costa Del Este,Recent Post(less than 30days),"B/.290,000.00",133,"B/.2,180.45",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-top-tower/18490502?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA DE HERMOSO APARTAMENTO EN COSTA DEL ESTE 20-11757MDV,Costa Del Este,Recent Post(less than 30days),"B/.345,000.00",202,"B/.1,707.92",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-hermoso-apartamento-en-costa-del-este-20-11757mdv/18490860?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vendo Apartamento en Costa del Este PH Elevation PM,Costa Del Este,Recent Post(less than 30days),"B/.332,900.00",185,"B/.1,799.45",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-en-costa-del-este-ph-elevation-pm/18495061?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Apartamento en venta, Costa del Este, 3 recamaras",Costa Del Este,Recent Post(less than 30days),"B/.242,000.00",155,"B/.1,561.29",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-costa-del-este-3-recamaras/18496259?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Costa del Este – Frente al Mar – 433mts2 – 875,000",Costa Del Este,Recent Post(less than 30days),"B/.875,000.00",433,"B/.2,020.78",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/costa-del-este-frente-al-mar-433mts2-875-000/18496886?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PH TEN TOWER - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.775,000.00",416,"B/.1,862.98",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-ten-tower-costa-del-este/18496942?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vivir en Costa del Este !! PS1926,Costa Del Este,Recent Post(less than 30days),"B/.210,000.00",110,"B/.1,909.09",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vivir-en-costa-del-este-ps1926/18498024?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 CASA BIANCA - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.603,000.00",208,"B/.2,899.03",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/casa-bianca-costa-del-este/18498472?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apto en Costa del Este (247 mts) #1180 avd,Costa Del Este,Recent Post(less than 30days),"B/.319,800.00",247,"B/.1,294.73",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apto-en-costa-del-este-247-mts-1180-avd/18501412?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" EDIFICIO SOL DEL ESTE EN COSTA DEL ESTE, 147m2 3 rec $230,000",Costa Del Este,Recent Post(less than 30days),"B/.230,000.00",150,"B/.1,533.33",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/edificio-sol-del-este-en-costa-del-este-147m2-3-rec-230-000/18501883?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamento en Costa del Este PLANES DE FINANCIAMIENTO,Costa Del Este,Recent Post(less than 30days),"B/.915,000.00",337,"B/.2,715.13",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-en-costa-del-este-planes-de-financiamiento/18502517?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SC-04 ALQUILER O VENTA HERMOSO APARTAMENTO EN COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.1,050,000.00",347,"B/.3,025.93",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/sc-04-alquiler-o-venta-hermoso-apartamento-en-costa-del-este/18502900?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 TEN TOWER - COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.775,000.00",419,"B/.1,849.64",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ten-tower-costa-del-este/18503005?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" VENDO APARTAMENTO EN COSTA DEL ESTE, 3 RECAMARAS, 123M2.",Costa Del Este,Recent Post(less than 30days),"B/.210,000.00",123,"B/.1,707.31",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-en-costa-del-este-3-recamaras-123m2/18503509?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 REMATE!! Venta Ph Ten Tower 420mt2 Costa del Este,Costa Del Este,Recent Post(less than 30days),"B/.775,000.00",420,"B/.1,845.23",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/remate-venta-ph-ten-tower-420mt2-costa-del-este/18504503?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vendo Apartamento en Costa del Este PH Elevation VL 3243015,Costa Del Este,Recent Post(less than 30days),"B/.332,900.00",185,"B/.1,799.45",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-en-costa-del-este-ph-elevation-vl-3243015/18506081?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vendo Penthouse en Costa del Este PH Top Tower VL 3082148,Costa Del Este,Recent Post(less than 30days),"B/.440,000.00",234,"B/.1,880.34",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-penthouse-en-costa-del-este-ph-top-tower-vl-3082148/18506161?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SC-02 ALQUILER O VENTA - APARTAMENTO EN COSTA DEL ESTE,Costa Del Este,Recent Post(less than 30days),"B/.500,000.00",225,"B/.2,222.22",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/sc-02-alquiler-o-venta-apartamento-en-costa-del-este/18506350?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta Apartamento Top Tower Amoblado y Remodelado Vistas Panorámicas,Costa Del Este,Recent Post(less than 30days),"B/.269,000.00",118.74,"B/.2,265.45",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apartamento-top-tower-amoblado-y-remodelado-vistas-panoramicas/18506786?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SC-05 VENTA APARTAMENTO EN COSTA DEL ESTE - EDIFICIO MIRADOR,Costa Del Este,Recent Post(less than 30days),"B/.500,000.00",205,"B/.2,439.02",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/sc-05-venta-apartamento-en-costa-del-este-edificio-mirador/18506934?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" PH Regalia, Costa del Este (KT) # 080-00749",Costa Del Este,Recent Post(less than 30days),"B/.850,000.00",284,"B/.2,992.95",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-regalia-costa-del-este-kt-080-00749/18506974?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Vendo apartamento, PH. Titanium, Costa del Este/Excelente precio",Costa Del Este,Recent Post(less than 30days),"B/.500,000.00",226,"B/.2,212.38",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-ph-titanium-costa-del-este-excelente-precio/18507325?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Bello Apartamento en Venta en Costa del Este Panamá TB,Costa Del Este,Recent Post(less than 30days),"B/.299,000.00",150,"B/.1,993.33",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/bello-apartamento-en-venta-en-costa-del-este-panama-tb/18509206?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Se Vende Apartamento en Santa María, Originario Residencial Santa María",Santa Maria,Old Post(Over 90days),"B/.997,662.00",391,"B/.2,551.56",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-santa-maria-originario-residencial-santa-maria/16072519?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" La VISTA 335m2 $900,000 con 5 parkings!",Santa Maria,Old Post(Over 90days),"B/.900,000.00",335,"B/.2,686.56",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/la-vista-335m2-900-000-con-5-parkings/16139050?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 OCEAN HOUSE abona y genera interes hasta la entrega! vista mar $250k,Santa Maria,Old Post(Over 90days),"B/.251,000.00",88,"B/.2,852.27",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ocean-house-abona-y-genera-interes-hasta-la-entrega-vista-mar-250k/9550649?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta / Alquiler - Altos de Amador,Santa Maria,Old Post(Over 90days),"B/.595,000.00",337,"B/.1,765.57",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-alquiler-altos-de-amador/16167939?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta ,Santa Maria,Old Post(Over 90days),"B/.300,000.00",97.83,"B/.3,066.54",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-ocean-house-santa-maria/16200421?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se Vende apartamento Lantana en Santa Maria,Santa Maria,Old Post(Over 90days),"B/.950,000.00",405,"B/.2,345.67",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-lantana-en-santa-maria/16200660?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Albatross ,Santa Maria,Old Post(Over 90days),"B/.1,019,175.00",340,"B/.2,997.57",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/albatross-ubicado-en-zona-lujosa-id-vb/16210982?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Ph EMPIRE 799,000$ NEGOCIABLE 322m2",Santa Maria,Old Post(Over 90days),"B/.799,000.00",322,"B/.2,481.36",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-empire-799-000-negociable-322m2/15878572?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 La Vista On The Green,Santa Maria,Old Post(Over 90days),"B/.950,000.00",302,"B/.3,145.69",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/la-vista-on-the-green/16226266?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta - Empire Residences - ID: VB,Santa Maria,Old Post(Over 90days),"B/.799,000.00",322,"B/.2,481.36",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-empire-residences-id-vb/16241112?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Edificio LA MAISON FENDI - lujo en su máxima expresión,Santa Maria,Old Post(Over 90days),"B/.1,260,600.00",382,"B/.3,300.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/edificio-la-maison-fendi-lujo-en-su-maxima-expresion/16250256?q=number.50&regionslug=prov-panama-ciudad-de-panama-juan-diaz-santa-maria&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
